Symbol,Company Name,Price,Market Cap (in M),P/E Ratio,Beta,Volume 52 weeks,Volume 1 month,52 Weeks High,52 Weeks Low,Exchange,Performance (52 weeks),Country,Chiffre d'affaires,Résultat net,Sector,Industry,Price 52 Weeks Ago,Currency,Total assets,EPS Annual,Dividend Per Share Annual,EBITDA CAGR (5y),EBITDA,ROI Annual,Ratio Debt/Equity (Annual),Dividend Yield Indicated Annual
MTEK,Maris Tech Ltd,1.625,12.80254716981132,,0.3924006,185852.3809523809,18239.130434782608,1.75,0.87,NASDAQ,0.5951768647738815,IL,4031103.0,-2709596.0,Technology,Electronic Components,1.0199999809265137,USD,7878500.0,-0.3426,,,-2868953.0,-33.94,0.1578,
HLMN,Hillman Solutions Corp,9.33,1830.7287234783985,,1.1843592,1003000.3968253968,1124017.391304348,10.845,6.3,NASDAQ,-0.0116843230452194,US,1476487936.0,6041000.0,Industrials,Tools & Accessories,9.4399995803833,USD,196220000.0,-0.0492,,11.4,221671008.0,-0.51,0.6424,
UBCP,United Bancorp Inc,11.56,68.82567026885246,7.69,0.85093004,4634.920634920635,4565.217391304348,15.5,9.88,NASDAQ,0.0462506465471148,US,29885000.0,8691000.0,Financial Services,Banks - Regional,11.05034637451172,USD,5791160.0,1.6301,0.8128,11.63,,7.649999999999999,0.8386,5.614754
CLMB,Climb Global Solutions Inc,78.8,363.0150708424279,29.4583,0.33792004,14436.90476190476,20730.434782608696,82.37,38.28,NASDAQ,1.0435093446699462,US,369740000.0,13418000.0,Technology,Electronics & Computer Distribution,38.63669204711914,USD,4606790.0,2.8,0.6639,33.32,22903000.0,16.2,0.0173,0.8338442
LDTC,LeddarTech Holdings Inc.,0.55,20.06474051896208,5.331,-0.15694384,29544.444444444445,19769.565217391304,9.99,0.52,NASDAQ,-0.9484845158723296,CA,8278188.0,-92866208.0,Technology,Software - Application,10.59000015258789,USD,29450300.0,0.0463,,,-31933080.0,1.14,0.0005,
NXPI,NXP Semiconductors NV,242.02,61650.46768265943,22.0416,1.7834886,2176568.253968254,2879226.086956522,296.08,167.2102,NASDAQ,0.2067458921817186,NL,13109000192.0,2780999936.0,Technology,Semiconductors,200.6591796875,USD,254732992.0,10.7013,3.8978,-0.8,4696000000.0,14.11,1.2928,1.6538901
BRTX,BioRestorative Therapies Inc,1.36,9.207089835125448,,1.4621787,678194.4444444445,34669.565217391304,3.64,1.03,NASDAQ,-0.4758319024533,US,149500.0,-5468387.0,Healthcare,Biotechnology,2.5899999141693115,USD,6769920.0,-2.4696,,,-13381831.0,-104.13,0.0,
SDOT,Sadot Group Inc,0.4415,24.164806737006337,,0.66060615,230682.53968253967,197039.13043478265,1.21,0.2244,NASDAQ,-0.5996417040763091,US,621654976.0,-7023000.0,Consumer Defensive,Farm Products,1.100000023841858,USD,54729000.0,-0.2239,,,-8495000.0,-27.97,0.3435,
SPAQ,Spartan Acquisition III Corp,99.1624,453.2761,,,329.7619047619048,47.82608695652174,101.37,93.74,NYSE,0.0408589769931517,US,,,,,95.2802276611328,USD,,0.0,,,,0.0,,
CETY,Clean Energy Technologies Inc,1.01,43.35904070192307,,-0.12230808,219896.4285714285,15791.304347826086,2.39,0.45,NASDAQ,-0.2992942610308259,US,16074620.0,-5930710.0,Industrials,Specialty Industrial Machinery,1.440000057220459,USD,42929700.0,-0.1472,,,-2771976.0,-73.76,0.501,
WBD,Warner Bros Discovery Inc,7.025,17224.655079982196,,0.6575967,25747375.3968254,34132591.30434783,14.52,6.73,NASDAQ,-0.4881663199691196,US,39934001152.0,-11768999936.0,Communication Services,Entertainment,13.699999809265137,USD,2451909888.0,-1.2833,,14.07,7337999872.0,-3.51,0.9714,
COIN,Coinbase Global Inc,196.29,48155.73221627512,507.5917,2.1862552,10602796.42857143,8807034.782608695,283.33,69.63,NASDAQ,1.4289326019963675,US,4495277056.0,1482663936.0,Financial Services,Financial Data & Stock Exchanges,81.01000213623047,USD,202952992.0,0.3729,,,1342829056.0,1.02,0.4744,
SGMT,Sagimet Biosciences Inc,2.75,83.58184090073529,,4.2871513,659282.1428571428,284478.26086956525,20.7,2.2,NASDAQ,-0.8289545022509774,US,2000000.0,-27918000.0,Healthcare,Biotechnology,16.0,USD,30393400.0,-2.6649,,,,-30.61,0.0,
RAY,Raytech Holding Ltd,2.5,44.032740213523134,6.9972,-0.899978,131646.66666666666,46282.608695652176,6.04,2.48,NASDAQ,,HK,66972300.0,9936794.0,Consumer Defensive,Household & Personal Products,,HKD,17613100.0,0.3596,,,11364364.0,29.770000000000003,0.0,
WMPN,William Penn Bancorp,11.82,111.52882565829144,39.8317,-0.05038036,32242.46031746032,13473.91304347826,12.96,10.8,NASDAQ,-0.0412997026828976,US,20563000.0,168000.0,Financial Services,Banks - Regional,12.327767372131348,USD,9343900.0,0.2206,0.1153,-1.56,,1.7399999999999998,0.0,1.0050251
HOPE,Hope Bancorp Inc,11.68,1410.1454149211197,10.5492,0.98964965,754442.8571428572,1067673.9130434785,13.59,8.155,NASDAQ,0.1898942905522009,US,497584000.0,107664000.0,Financial Services,Banks - Regional,9.820674896240234,USD,120732000.0,1.1103,0.5614,-6.99,,6.0,0.051,4.749788
AMRN,Amarin Corporation PLC,0.6275,269.526192,,1.9087102,1865308.7301587304,1833682.608695652,1.37,0.5965,NASDAQ,-0.4355698219832373,IE,264779008.0,-33523000.0,Healthcare,Drug Manufacturers - General,1.1100000143051147,USD,411171008.0,-0.145,,,-23790000.0,-10.71,0.0,
HOUR,Hour Loop Inc,1.1,38.619690476190485,,0.2171098,20984.126984126982,47547.82608695652,2.1981,0.83,NASDAQ,-0.3340755203238815,US,135737712.0,-128636.0,Consumer Cyclical,Internet Retail,1.649999976158142,USD,35108800.0,-0.0693,,,285620.0,-47.59,0.1465,
BLEU,Bleuacacia Ltd,10.76,81.29681194766356,21.0388,0.005555532,3080.15873015873,1839.1304347826087,11.7,10.26,NASDAQ,0.0347121516485668,US,,669111.0,Financial Services,Shell Companies,10.399999618530272,USD,3765470.0,0.2077,,,,59.46,0.1607,
RNAZ,Transcode Therapeutics Inc,0.2613,4.511516407894736,,1.9757619,707031.6388888889,1849073.9130434785,127.6,0.234,NASDAQ,-0.9961358464061336,US,,-17055972.0,Healthcare,Biotechnology,66.5999984741211,USD,17265700.0,-103.6095,,,-17693808.0,-1130.17,0.0,
ISRG,Intuitive Surgical Inc,463.425,164680.00891248006,91.5907,1.3973684,1646108.3333333333,1905773.9130434785,468.655,254.88,NASDAQ,0.5237283744428995,US,7572499968.0,2093699968.0,Healthcare,Medical Instruments & Supplies,304.489990234375,USD,355353984.0,5.0308,,6.24,2385999872.0,13.51,0.0,
JANX,Janux Therapeutics Inc,35.86,1870.61896213812,,2.9387517,503845.2380952381,593121.7391304348,65.6,5.65,NASDAQ,1.8587715634649933,US,15127000.0,-44045000.0,Healthcare,Biotechnology,12.579999923706056,USD,52162200.0,-1.3244,,,-63864000.0,-16.93,0.0,
SPCB,Supercom Ltd,0.1926,6.619542310719834,,-0.1858195,4770418.253968254,3806234.782608696,1.13,0.1524,NASDAQ,-0.721846399566429,IL,27046000.0,-1713000.0,Industrials,Security & Protection Services,0.6899999976158142,USD,29127100.0,-0.5948,,,2527250.0,-10.17,7.2143,
CARM,Carisma Therapeutics Inc,0.8853,36.77779190776914,,2.03421,341372.61904761905,289708.6956521739,7.144,0.8,NASDAQ,-0.8604538464162906,US,15073000.0,-81215000.0,Healthcare,Biotechnology,6.309999942779541,USD,41542700.0,-2.5915,,,-81444000.0,-317.03000000000003,0.0329,
ULTA,Ulta Beauty Inc,322.17,15372.779657273548,11.9076,0.8981964,809493.253968254,891608.695652174,573.16,320.79,NASDAQ,-0.2747853250879921,US,11298887680.0,1257067008.0,Consumer Cyclical,Specialty Retail,443.8500061035156,USD,47716400.0,26.0304,0.0,11.14,1886648064.0,56.64,0.0,
IMMR,Immersion Corp,10.57,336.70563162,9.9101,0.6635562,487398.4126984127,977982.6086956522,13.9,5.94,NASDAQ,0.5563268206634955,US,70692000.0,44353000.0,Technology,Software - Application,6.799868106842041,USD,31854800.0,1.0443,0.2323,-19.68,31346000.0,18.56,0.0,1.5714285
SNDX,Syndax Pharmaceuticals Inc,20.04,1705.331019913957,,2.3099525,1340123.4126984128,1079000.0,25.34,11.215,NASDAQ,0.0811371480225984,US,3500000.0,-264082000.0,Healthcare,Biotechnology,18.540000915527344,USD,85096400.0,-2.9751,,,-287977984.0,-37.78,0.0,
GUTS,Fractyl Health Inc,1.78,85.25649862637363,,3.9253285,308606.106870229,337821.73913043475,14.5,1.745,NASDAQ,,US,148000.0,-87398000.0,Healthcare,Biotechnology,,USD,47896900.0,-1.6101,,,-60045000.0,-88.03,0.5073,
BIGC,Bigcommerce Holdings Inc,5.45,423.7541363884007,,1.8144574,722639.2857142857,694600.0,11.205,5.44,NASDAQ,-0.502780879416405,US,324383008.0,-41133000.0,Technology,Software - Application,10.9399995803833,USD,77753104.0,-0.8606,0.0,,-24718000.0,-17.68,13.3224,
BMEA,Biomea Fusion Inc,5.72,207.12215589261743,,0.66340375,1038765.4761904762,816634.7826086957,22.74,3.61,NASDAQ,-0.6959267200088728,US,,-139650000.0,Healthcare,Biotechnology,18.75,USD,36210200.0,-3.4379,,,-146722000.0,-69.28,0.0,
GBIO,Generation Bio Co,2.35,156.84176222916665,,4.2171264,353103.5714285714,106982.60869565218,5.4961,0.86,NASDAQ,-0.4581852825927562,US,13174000.0,-158424992.0,Healthcare,Biotechnology,4.329999923706055,USD,66741200.0,-1.9635,,,-107101000.0,-62.33,0.0,
AZ,A2Z Smart Technologies Corp,0.7719,40.04,,1.7358787,90788.09523809524,164991.30434782608,2.49,0.34,NASDAQ,-0.6419857023316371,CA,8464000.0,-12321000.0,Industrials,Aerospace & Defense,2.150000095367432,USD,52232400.0,-0.4622,,,-17098000.0,-451.66,1.2766,
LGVN,Longeveron Inc,2.5,35.898694117647054,,2.588278,3213311.626984127,9850043.47826087,35.6,0.7707,NASDAQ,-0.924085516395584,US,978000.0,-21622000.0,Healthcare,Biotechnology,32.70000076293945,USD,12875500.0,-9.8519,,,-19420000.0,-317.65,0.0,
PRFT,Perficient Inc,75.18,2642.8379634063126,26.7134,2.2006912,369794.4444444445,412956.5217391304,75.5,42.51,NASDAQ,0.2475218484708379,US,882148992.0,74764000.0,Technology,Information Technology Services,60.29999923706055,USD,35156700.0,2.6949,0.0,24.16,138492992.0,10.67,0.7479,
CARE,Carter Bankshares Inc,15.61,360.1656279943001,15.4022,1.0123209,69824.20634920635,105034.78260869563,17.32,10.43,NASDAQ,0.0599110038217902,US,125733000.0,12218000.0,Financial Services,Banks - Regional,14.729999542236328,USD,23072800.0,1.0062,0.0,14.23,,6.52,0.0207,
ALVO,Alvotech SA,10.91,3294.213921474312,,0.2941287,152829.7619047619,72813.04347826086,18.0,8.38,NASDAQ,0.2265287009135546,LU,114393000.0,-494280000.0,Healthcare,Drug Manufacturers - Specialty & Generic,8.899999618530273,USD,301944000.0,-2.4278,,,-268788000.0,,,
VRSN,"VeriSign, Inc",175.01,17080.976144138658,20.8916,0.41724414,620315.4761904762,788639.1304347826,220.91,167.045,NASDAQ,-0.1506519741470973,US,1528099968.0,846099968.0,Technology,Software - Infrastructure,205.9600067138672,USD,97600000.0,7.8995,0.0,3.92,1076000000.0,66.06,0.8609,
LUNR,Intuitive Machines Inc,3.62,451.1695386153846,7.9079,3.9844782,3525446.8253968256,2508926.086956522,13.25,2.0894,NASDAQ,-0.5746133448511423,US,134352992.0,-28659000.0,Industrials,Aerospace & Defense,8.489999771118164,USD,58523500.0,2.2317,,,-45216000.0,,,
BNIX,Bannix Acquisition Corp,11.09,45.26657652792794,,0.019048763,7525.0,3391.304347826087,11.54,10.6,NASDAQ,0.0463562721085688,US,,-187466.0,Financial Services,Shell Companies,10.600000381469728,USD,4081750.0,-0.0092,,,,-0.19,0.0346,
CLOE,Clover Leaf Capital Corp,12.2,60.667951,,0.039974503,3230.9523809523807,2291.304347826087,13.12,11.25,NASDAQ,0.079873322133815,US,,-1356630.0,Financial Services,Shell Companies,11.300000190734863,USD,5320510.0,-0.1826,,,,-11.5,0.7311,
NNOX,Nano-X Imaging Ltd,6.93,400.40867474999993,,1.9671656,1713209.9206349207,1051573.9130434785,14.28,4.89,NASDAQ,-0.3104635724954817,IL,10011000.0,-61256000.0,Healthcare,Medical Devices,10.039999961853027,USD,57788700.0,-1.0782,,,-44049000.0,-30.54,0.0179,
HAO,Haoxi Health Technology Ltd,3.46,110.305182320442,113.7167,1.5597906,314893.3823529412,655173.9130434783,10.6,3.2,NASDAQ,,CN,42570228.0,1282904.0,Communication Services,Advertising Agencies,,USD,14970000.0,0.0299,,,1539663.0,41.68,0.4855,
SIFY,Sify Technologies Ltd,0.3646,66.769681,1.3644,0.46200645,231182.9365079365,586782.6086956522,2.41,0.3042,NASDAQ,-0.8296543313387779,IN,36507922432.0,-121064000.0,Communication Services,Telecom Services,2.130000114440918,INR,433331008.0,0.2642,0.0,16.48,5792383488.0,0.09,1.1481,
UPXI,Upexi Inc,0.1954,4.081786000967117,,1.5278128,283259.126984127,2405065.217391304,2.2,0.185,NASDAQ,-0.9004261889342646,US,83980112.0,-22917300.0,Communication Services,Internet Content & Information,1.950000047683716,USD,20817600.0,-0.9469,,,-3722501.0,-30.72,0.9446,
STKH,Steakholder Foods Ltd,2.6801,7.466878,,0.47170767,11795.277777777776,16956.521739130436,13.5,2.55,NASDAQ,-0.7718571793994857,IL,,-15547000.0,Consumer Defensive,Packaged Foods,11.699999809265137,USD,2884210.0,-0.2264,,,-13675000.0,-270.22,0.0,
SEZL,Sezzle Inc,116.41,658.7166422535211,92.8029,4.008372,73122.70742358078,73430.43478260869,117.0,7.48,NASDAQ,,US,192692816.0,41942584.0,Financial Services,Credit Services,,USD,5658590.0,1.25,,,66832160.0,6.08,4.283,
HSCS,Heart Test Laboratories Inc,3.25,2.781889296875,,1.7307421,53021.17857142857,118300.0,92.29,3.12,NASDAQ,-0.9625478610032526,US,18600.0,-6605208.0,Healthcare,Medical Devices,86.0,USD,855966.0,-18.7371,,,-6277878.0,-84.49,0.0683,
NMTC,Neuroone Medical Technologies Corp,0.7789,21.68621556820942,,0.7154333,156995.2380952381,58495.65217391304,1.99,0.61,NASDAQ,-0.2726908472274149,US,3726629.0,-12803884.0,Healthcare,Medical Devices,1.0700000524520874,USD,27842100.0,-0.6545,,,-12712528.0,-189.77,0.0,
IPW,iPower Inc,1.26,39.51347100000001,,4.414536,207000.0,177726.08695652173,3.65,0.4,NASDAQ,0.6623922925536432,US,90016168.0,-5147302.0,Consumer Cyclical,Internet Retail,0.7590000033378601,USD,31359900.0,-0.4029,,,-4415323.0,-36.61,0.5653,
LVTX,LAVA Therapeutics NV,1.77,46.537169863636365,,0.9237385,492483.3333333333,88121.73913043478,6.45,1.15,NASDAQ,0.0794945075633579,NL,12537000.0,-28587000.0,Healthcare,Biotechnology,1.6399999856948853,USD,26292200.0,-1.5701,,,-31035000.0,-73.00999999999999,0.1234,
RDZN,Roadzen Inc,1.39,95.13274840476193,,1.9818577,582285.3174603175,166752.1739130435,17.0,1.2,NASDAQ,-0.8714222877903656,US,46724288.0,-99669336.0,Technology,Software - Application,10.75,USD,68440800.0,-1.4563,,,-70172976.0,0.49,0.0015,
OLPX,Olaplex Holdings Inc,1.85,1224.6716794656488,19.8852,1.235751,2282505.5555555555,2401347.8260869565,2.98,1.19,NASDAQ,-0.2891264621310309,US,438120992.0,47992000.0,Consumer Cyclical,Specialty Retail,2.5999999046325684,USD,661985024.0,0.0909,,,148885904.0,4.1000000000000005,0.7761,
JRSH,Jerash Holdings (US) Inc,2.925,35.96240680369127,,0.39566678,12609.920634920634,11152.173913043478,3.65,2.7,NASDAQ,-0.0701497314712559,US,117187344.0,-2005902.0,Consumer Cyclical,Apparel Manufacturing,3.145040988922119,USD,12294800.0,-0.1631,0.2,-20.89,1874781.0,-3.12,0.0,6.711409
FORD,Forward Industries Inc,3.51,3.531477535714286,,1.2476369,26824.484126984127,248926.08695652173,9.24,3.38,NASDAQ,-0.5975565410767942,US,32178900.0,-558230.0,Consumer Cyclical,Footwear & Accessories,8.699999809265137,USD,1101070.0,-3.7139,0.0,-13.57,-214862.0,-100.55,0.4204,
GLRE,Greenlight Capital Re Ltd,12.47,440.4546752094325,5.0726,0.41885215,77915.07936507936,89730.43478260869,13.96,10.45,NASDAQ,0.107770599043254,KY,688993024.0,66080000.0,Financial Services,Insurance - Reinsurance,11.260000228881836,USD,35321100.0,2.4953,,,,12.97,0.1229,
BTOC,Armlogi Holding Corp,4.9,203.84,14.6421,-0.3361169,64731.147540983606,18852.17391304348,6.26,4.1392,NASDAQ,,US,169772720.0,12142666.0,Industrials,Integrated Freight & Logistics,,USD,41600000.0,0.3315,,,15866384.0,53.95,0.0193,
TSCO,Tractor Supply Co,260.52,28086.76735301364,25.3668,0.9595208,1157901.984126984,1012065.2173913044,290.38,185.0,NASDAQ,0.1932969591434343,US,14713277440.0,1126267008.0,Consumer Cyclical,Specialty Retail,218.4252319335937,USD,107869000.0,10.089,4.1197,16.35,1906818944.0,28.29,0.8204,1.6863406
OSPN,OneSpan Inc,14.97,566.9298095644739,,1.7094438,436368.253968254,430530.4347826087,15.99,7.64,NASDAQ,0.3951269566484678,US,247532992.0,16329000.0,Technology,Software - Infrastructure,10.739999771118164,USD,37871100.0,-0.7414,0.0,,40526000.0,-18.72,0.0,
MBRX,Moleculin Biotech Inc,2.26,5.789051261958997,,1.2151711,111516.26984126984,44808.69565217391,15.75,2.115,NASDAQ,2.670008054773709,US,,-26824000.0,Healthcare,Biotechnology,0.6179999709129333,USD,2561530.0,-15.0683,,,-27825000.0,-114.18,0.0,
IMNN,Imunon Inc,1.09,15.696968348214284,,2.3253195,775103.5714285715,7637852.173913044,3.65,0.48,NASDAQ,-0.0605054634105071,US,,-18853136.0,Healthcare,Biotechnology,1.159999966621399,USD,14400900.0,-2.1575,,,-20088484.0,-145.77,0.0,
NCSM,NCS Multistage Holdings Inc,18.0,45.04823901098901,,-0.14382029,3008.7301587301586,3347.826086956521,18.975,12.02,NASDAQ,0.0347580456908358,US,147074000.0,43022000.0,Energy,Oil & Gas Equipment & Services,17.39699935913086,USD,2502680.0,-1.275,,,3602000.0,-3.16,0.089,
CDXS,Codexis Inc,2.8,197.5612275555556,,3.4604626,677655.9523809524,451708.6956521739,4.91,1.45,NASDAQ,0.3407897970951048,US,60890000.0,-76360000.0,Healthcare,Biotechnology,2.0899999141693115,USD,70927400.0,-1.119,,,-48022000.0,-88.02,0.0,
KALV,Kalvista Pharmaceuticals Inc,12.9,551.28988154023,,1.5530307,442082.9365079365,317286.95652173914,16.88,7.21,NASDAQ,0.1753836935857433,US,,-126644000.0,Healthcare,Biotechnology,10.979999542236328,USD,42735600.0,-3.4427,,,-139628992.0,-61.3,0.0,
VNDA,Vanda Pharmaceuticals Inc,5.19,302.52411184745773,120.5756,0.32263988,1419104.761904762,705921.7391304348,6.75,3.295,NASDAQ,-0.1410864352120234,US,182022000.0,-10927000.0,Healthcare,Biotechnology,6.039999961853027,USD,58289800.0,0.0436,,-20.65,-26540000.0,0.4599999999999999,0.0,
SMSI,Smith Micro Software Inc,1.11,12.248993888888888,,1.1965381,80811.27777777778,87047.82608695653,14.96,1.035,NASDAQ,-0.9174820993235748,US,30532000.0,-49781000.0,Technology,Software - Application,13.359999656677246,USD,11035100.0,-3.0063,0.0285,,-14790000.0,-32.36,0.0,
TSAT,Telesat Corp,8.05,109.23190351401873,0.6952,1.4632536,193604.3650793651,20734.78260869565,22.74,6.93,NASDAQ,-0.3801496965771352,CA,672913984.0,134347008.0,Technology,Communication Equipment,12.970000267028809,CAD,13641000.0,10.2771,,-1.97,814982976.0,4.04,4.8803,
SGLY,Singularity Future Technology Ltd,2.94,10.300265685733976,,-0.5119034,113285.03968253967,4126.086956521739,8.0,2.0001,NASDAQ,-0.4759285300342211,US,3370424.0,-8607904.0,Industrials,Integrated Freight & Logistics,5.599999904632568,USD,3503490.0,-10.8887,,,-9079015.0,-142.12,0.4472,
ZUMZ,Zumiez Inc,24.59,498.54781411522464,,0.8077335,266649.6031746032,247269.5652173913,26.0,12.9,NASDAQ,0.2849554850949667,US,869987008.0,-61008000.0,Consumer Cyclical,Apparel Retail,19.14999961853028,USD,20274400.0,-3.2457,,,3390000.0,-17.73,0.0,
BLIN,Bridgeline Digital Inc,0.8769,9.135201744397197,,0.8047162,42318.25396825397,39308.69565217391,1.4199,0.7011,NASDAQ,-0.2105114397609711,US,15267000.0,-10068000.0,Technology,Software - Infrastructure,1.1100000143051147,USD,10417600.0,-0.9057,0.2222,,-1115000.0,-77.58,0.0613,
IBCP,Independent Bank Corp (Michigan),31.31,654.270068382315,11.0767,0.5171473,81682.93650793651,132869.5652173913,35.88,16.96,NASDAQ,0.597937127416933,US,212026000.0,65805000.0,Financial Services,Banks - Regional,19.619190216064453,USD,20896500.0,2.7901,0.9217,8.72,,12.21,0.196,3.0868168
JYD,Jayud Global Logistics Ltd,0.55,11.743710000000002,,-1.8230163,86810.31746031746,19017.391304347828,3.55,0.4199,NASDAQ,-0.8356499311721406,CN,497868192.0,-72576736.0,Industrials,Integrated Freight & Logistics,3.3299999237060547,CNY,14942600.0,-3.4685,,,-72745928.0,7.32,0.5941,
OP,Oceanpal Inc,,11.848643953384704,,-0.43076688,52299.206349206346,37978.260869565216,3.33,1.41,NASDAQ,,GR,20756000.0,-7933000.0,Industrials,Marine Shipping,1.7100000381469729,USD,7451980.0,-0.5963,0.525,,-88500.0,-2.14,0.0,
SPPL,Simpple Ltd,0.2963,4.807752150919467,,2.6499932,143875.1091703057,94543.47826086955,9.6849,0.252,NASDAQ,,SG,4686925.0,-7570873.0,Technology,Software - Application,,SGD,16226000.0,-0.4666,,,-2496025.0,-157.0,0.3597,
GVP,GSE Systems Inc,4.0,12.959327638190956,,5.1972876,93533.13492063493,175865.21739130435,5.34,1.22,NASDAQ,-0.1670839981685659,US,45451000.0,-7765000.0,Technology,Software - Application,4.800000190734863,USD,3239830.0,-3.5085,0.0,,-3533000.0,-128.5,0.2709,
CNTB,Connect Biopharma Holdings Ltd,1.0701,58.409128,,0.12577759,166941.66666666666,24491.304347826088,2.84,0.5347,NASDAQ,0.1636351967133209,US,,-59503000.0,Healthcare,Biotechnology,0.9200000166893004,USD,55103000.0,-1.0806,,,-64233000.0,-58.620000000000005,0.0046,
STRT,Strattec Security Corp,30.0,122.04933277310924,,0.72679275,10513.09523809524,23978.260869565216,30.34,20.8737,NASDAQ,0.3064394672653845,US,537766016.0,16313000.0,Consumer Cyclical,Auto Parts,22.979999542236328,USD,4067570.0,-1.7179,0.0,-17.32,34361000.0,-3.38,0.0703,
XERS,Xeris Biopharma Holdings Inc,2.32,343.95313660986545,,1.4860419,1548903.174603175,1468804.347826087,3.26,1.46,NASDAQ,0.0175924913648042,US,181412992.0,-59564000.0,Healthcare,Biotechnology,2.2799999713897705,USD,148256000.0,-0.4522,,,-24953000.0,-40.77,4.1394,
PRZO,Parazero Technologies Ltd,0.64,7.144029371980676,,1.9025614,3191009.523809524,628673.9130434783,3.59,0.5316,NASDAQ,-0.5502814563522493,IL,620508.0,-3771379.0,Industrials,Aerospace & Defense,1.4199999570846558,USD,11162500.0,-0.7711,,,-2436592.0,-61.77,0.0,
GRVY,Gravity Co Ltd,66.44,519.430275,0.0062,1.4458516,30023.4126984127,28878.260869565216,88.71,59.0,NASDAQ,-0.0807545986192455,KR,668366209024.0,122419052544.0,Communication Services,Electronic Gaming & Multimedia,72.26000213623047,KRW,6948900.0,11880.2857,,50.05,134911303680.0,25.02,0.0088,
